INFO:Data loaded from: C:\Users\IdoYe\PycharmProjects\Research_Implementing\common\TMs_DB\ScaleFree30Nodes\ScaleFree30Nodes_tms_30X30_length_20000_gravity_sparsity_0.3
INFO:Architecture is: [1]
INFO:gamma is: 0
INFO:Creating Network Class
Network ScaleFree30Nodes has been created
INFO:********* Iteration 0 Starts, Agent is learning *********
Using cpu device
---------------------------------
| rollout/           |          |
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 530          |
|    time_elapsed         | 3861         |
|    total_timesteps      | 101760       |
| train/                  |              |
|    approx_kl            | 0.0032350142 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 27.9         |
|    n_updates            | 5290         |
|    policy_gradient_loss | -0.0176      |
|    std                  | 0.726        |
|    value_loss           | 55.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 531          |
|    time_elapsed         | 3868         |
|    total_timesteps      | 101952       |
| train/                  |              |
|    approx_kl            | 0.0044092396 |
|    clip_fraction        | 0.00833      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 27.3         |
|    n_updates            | 5300         |
|    policy_gradient_loss | -0.0177      |
|    std                  | 0.726        |
|    value_loss           | 54.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.8        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 532          |
|    time_elapsed         | 3875         |
|    total_timesteps      | 102144       |
| train/                  |              |
|    approx_kl            | 0.0024587277 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.7        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 26.3         |
|    n_updates            | 5310         |
|    policy_gradient_loss | -0.0127      |
|    std                  | 0.726        |
|    value_loss           | 52.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 533          |
|    time_elapsed         | 3882         |
|    total_timesteps      | 102336       |
| train/                  |              |
|    approx_kl            | 0.0028489816 |
|    clip_fraction        | 0.00469      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.7        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 28.7         |
|    n_updates            | 5320         |
|    policy_gradient_loss | -0.0164      |
|    std                  | 0.726        |
|    value_loss           | 57.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.4        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 534          |
|    time_elapsed         | 3889         |
|    total_timesteps      | 102528       |
| train/                  |              |
|    approx_kl            | 0.0027007365 |
|    clip_fraction        | 0.00208      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.7        |
|    explained_variance   | 2.38e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 26.5         |
|    n_updates            | 5330         |
|    policy_gradient_loss | -0.0134      |
|    std                  | 0.725        |
|    value_loss           | 53.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 535          |
|    time_elapsed         | 3897         |
|    total_timesteps      | 102720       |
| train/                  |              |
|    approx_kl            | 0.0022565734 |
|    clip_fraction        | 0.00104      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.6        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 27.1         |
|    n_updates            | 5340         |
|    policy_gradient_loss | -0.0114      |
|    std                  | 0.725        |
|    value_loss           | 54.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 536          |
|    time_elapsed         | 3904         |
|    total_timesteps      | 102912       |
| train/                  |              |
|    approx_kl            | 0.0023756593 |
|    clip_fraction        | 0.00208      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.6        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 26.8         |
|    n_updates            | 5350         |
|    policy_gradient_loss | -0.0145      |
|    std                  | 0.725        |
|    value_loss           | 53.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 537          |
|    time_elapsed         | 3911         |
|    total_timesteps      | 103104       |
| train/                  |              |
|    approx_kl            | 0.0025226576 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.6        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 26.7         |
|    n_updates            | 5360         |
|    policy_gradient_loss | -0.0124      |
|    std                  | 0.725        |
|    value_loss           | 53.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.8       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 538         |
|    time_elapsed         | 3918        |
|    total_timesteps      | 103296      |
| train/                  |             |
|    approx_kl            | 0.002093877 |
|    clip_fraction        | 0.000521    |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.6       |
|    explained_variance   | 3.58e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 26.3        |
|    n_updates            | 5370        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.725       |
|    value_loss           | 52.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 539          |
|    time_elapsed         | 3925         |
|    total_timesteps      | 103488       |
| train/                  |              |
|    approx_kl            | 0.0032932272 |
|    clip_fraction        | 0.00313      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.5        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 27.6         |
|    n_updates            | 5380         |
|    policy_gradient_loss | -0.0184      |
|    std                  | 0.725        |
|    value_loss           | 55.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 540         |
|    time_elapsed         | 3932        |
|    total_timesteps      | 103680      |
| train/                  |             |
|    approx_kl            | 0.002562193 |
|    clip_fraction        | 0.000521    |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.5       |
|    explained_variance   | 1.79e-07    |
|    learning_rate        | 0.0003      |
|    loss                 | 26.3        |
|    n_updates            | 5390        |
|    policy_gradient_loss | -0.0146     |
|    std                  | 0.724       |
|    value_loss           | 52.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 541          |
|    time_elapsed         | 3940         |
|    total_timesteps      | 103872       |
| train/                  |              |
|    approx_kl            | 0.0025952284 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.4        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 26.3         |
|    n_updates            | 5400         |
|    policy_gradient_loss | -0.0147      |
|    std                  | 0.724        |
|    value_loss           | 52.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 542          |
|    time_elapsed         | 3947         |
|    total_timesteps      | 104064       |
| train/                  |              |
|    approx_kl            | 0.0027008427 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.4        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 27.6         |
|    n_updates            | 5410         |
|    policy_gradient_loss | -0.0168      |
|    std                  | 0.723        |
|    value_loss           | 55.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.6       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 543         |
|    time_elapsed         | 3954        |
|    total_timesteps      | 104256      |
| train/                  |             |
|    approx_kl            | 0.003314641 |
|    clip_fraction        | 0.00104     |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 26          |
|    n_updates            | 5420        |
|    policy_gradient_loss | -0.0172     |
|    std                  | 0.723       |
|    value_loss           | 52.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 544          |
|    time_elapsed         | 3961         |
|    total_timesteps      | 104448       |
| train/                  |              |
|    approx_kl            | 0.0029324219 |
|    clip_fraction        | 0.0026       |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.3        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 26.2         |
|    n_updates            | 5430         |
|    policy_gradient_loss | -0.0166      |
|    std                  | 0.723        |
|    value_loss           | 52.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 545          |
|    time_elapsed         | 3968         |
|    total_timesteps      | 104640       |
| train/                  |              |
|    approx_kl            | 0.0032012088 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.3        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 25.2         |
|    n_updates            | 5440         |
|    policy_gradient_loss | -0.0189      |
|    std                  | 0.723        |
|    value_loss           | 50.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.5       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 546         |
|    time_elapsed         | 3976        |
|    total_timesteps      | 104832      |
| train/                  |             |
|    approx_kl            | 0.003033787 |
|    clip_fraction        | 0.00313     |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.3       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 26.4        |
|    n_updates            | 5450        |
|    policy_gradient_loss | -0.0139     |
|    std                  | 0.723       |
|    value_loss           | 53          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 547          |
|    time_elapsed         | 3983         |
|    total_timesteps      | 105024       |
| train/                  |              |
|    approx_kl            | 0.0022443451 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.3        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 25.7         |
|    n_updates            | 5460         |
|    policy_gradient_loss | -0.0141      |
|    std                  | 0.723        |
|    value_loss           | 51.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 548          |
|    time_elapsed         | 3990         |
|    total_timesteps      | 105216       |
| train/                  |              |
|    approx_kl            | 0.0034388464 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.2        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 25.8         |
|    n_updates            | 5470         |
|    policy_gradient_loss | -0.0183      |
|    std                  | 0.723        |
|    value_loss           | 51.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 549          |
|    time_elapsed         | 3997         |
|    total_timesteps      | 105408       |
| train/                  |              |
|    approx_kl            | 0.0029602891 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.2        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 25.2         |
|    n_updates            | 5480         |
|    policy_gradient_loss | -0.0153      |
|    std                  | 0.723        |
|    value_loss           | 50.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.5       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 550         |
|    time_elapsed         | 4005        |
|    total_timesteps      | 105600      |
| train/                  |             |
|    approx_kl            | 0.003231679 |
|    clip_fraction        | 0.0026      |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.2       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 25.4        |
|    n_updates            | 5490        |
|    policy_gradient_loss | -0.0169     |
|    std                  | 0.723       |
|    value_loss           | 51          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.7        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 551          |
|    time_elapsed         | 4012         |
|    total_timesteps      | 105792       |
| train/                  |              |
|    approx_kl            | 0.0025250332 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.2        |
|    explained_variance   | 2.38e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 25.1         |
|    n_updates            | 5500         |
|    policy_gradient_loss | -0.0127      |
|    std                  | 0.723        |
|    value_loss           | 50.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 552          |
|    time_elapsed         | 4019         |
|    total_timesteps      | 105984       |
| train/                  |              |
|    approx_kl            | 0.0025287354 |
|    clip_fraction        | 0.00104      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.1        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 25.8         |
|    n_updates            | 5510         |
|    policy_gradient_loss | -0.0155      |
|    std                  | 0.723        |
|    value_loss           | 51.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 553          |
|    time_elapsed         | 4026         |
|    total_timesteps      | 106176       |
| train/                  |              |
|    approx_kl            | 0.0030347977 |
|    clip_fraction        | 0.00417      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.1        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 25.1         |
|    n_updates            | 5520         |
|    policy_gradient_loss | -0.0167      |
|    std                  | 0.723        |
|    value_loss           | 50.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.5       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 554         |
|    time_elapsed         | 4034        |
|    total_timesteps      | 106368      |
| train/                  |             |
|    approx_kl            | 0.001813123 |
|    clip_fraction        | 0.000521    |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 25.2        |
|    n_updates            | 5530        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.723       |
|    value_loss           | 50.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.3        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 555          |
|    time_elapsed         | 4041         |
|    total_timesteps      | 106560       |
| train/                  |              |
|    approx_kl            | 0.0019430537 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 25.6         |
|    n_updates            | 5540         |
|    policy_gradient_loss | -0.0111      |
|    std                  | 0.723        |
|    value_loss           | 51.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 556          |
|    time_elapsed         | 4048         |
|    total_timesteps      | 106752       |
| train/                  |              |
|    approx_kl            | 0.0026481955 |
|    clip_fraction        | 0.00313      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.1        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24.3         |
|    n_updates            | 5550         |
|    policy_gradient_loss | -0.0155      |
|    std                  | 0.723        |
|    value_loss           | 48.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 557          |
|    time_elapsed         | 4056         |
|    total_timesteps      | 106944       |
| train/                  |              |
|    approx_kl            | 0.0026138667 |
|    clip_fraction        | 0.00104      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.1        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 25           |
|    n_updates            | 5560         |
|    policy_gradient_loss | -0.0125      |
|    std                  | 0.723        |
|    value_loss           | 50.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.7       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 558         |
|    time_elapsed         | 4063        |
|    total_timesteps      | 107136      |
| train/                  |             |
|    approx_kl            | 0.002068582 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.1       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 23.9        |
|    n_updates            | 5570        |
|    policy_gradient_loss | -0.0113     |
|    std                  | 0.723       |
|    value_loss           | 47.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.6       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 559         |
|    time_elapsed         | 4070        |
|    total_timesteps      | 107328      |
| train/                  |             |
|    approx_kl            | 0.003014746 |
|    clip_fraction        | 0.00104     |
|    clip_range           | 0.2         |
|    entropy_loss         | -89.1       |
|    explained_variance   | -2.38e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 26          |
|    n_updates            | 5580        |
|    policy_gradient_loss | -0.0172     |
|    std                  | 0.723       |
|    value_loss           | 52          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 560          |
|    time_elapsed         | 4078         |
|    total_timesteps      | 107520       |
| train/                  |              |
|    approx_kl            | 0.0034312385 |
|    clip_fraction        | 0.00313      |
|    clip_range           | 0.2          |
|    entropy_loss         | -89.1        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 25.1         |
|    n_updates            | 5590         |
|    policy_gradient_loss | -0.0154      |
|    std                  | 0.723        |
|    value_loss           | 50.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.4        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 561          |
|    time_elapsed         | 4085         |
|    total_timesteps      | 107712       |
| train/                  |              |
|    approx_kl            | 0.0024688349 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -89          |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 24.9         |
|    n_updates            | 5600         |
|    policy_gradient_loss | -0.0129      |
|    std                  | 0.723        |
|    value_loss           | 49.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 562          |
|    time_elapsed         | 4092         |
|    total_timesteps      | 107904       |
| train/                  |              |
|    approx_kl            | 0.0033380429 |
|    clip_fraction        | 0.0026       |
|    clip_range           | 0.2          |
|    entropy_loss         | -89          |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24           |
|    n_updates            | 5610         |
|    policy_gradient_loss | -0.021       |
|    std                  | 0.723        |
|    value_loss           | 48.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 563          |
|    time_elapsed         | 4100         |
|    total_timesteps      | 108096       |
| train/                  |              |
|    approx_kl            | 0.0029278526 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.9        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 24.4         |
|    n_updates            | 5620         |
|    policy_gradient_loss | -0.0167      |
|    std                  | 0.722        |
|    value_loss           | 49           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 564          |
|    time_elapsed         | 4107         |
|    total_timesteps      | 108288       |
| train/                  |              |
|    approx_kl            | 0.0029864062 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.9        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24.7         |
|    n_updates            | 5630         |
|    policy_gradient_loss | -0.0164      |
|    std                  | 0.722        |
|    value_loss           | 49.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.4        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 565          |
|    time_elapsed         | 4114         |
|    total_timesteps      | 108480       |
| train/                  |              |
|    approx_kl            | 0.0033580123 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.9        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24.6         |
|    n_updates            | 5640         |
|    policy_gradient_loss | -0.0159      |
|    std                  | 0.722        |
|    value_loss           | 49.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.4        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 566          |
|    time_elapsed         | 4122         |
|    total_timesteps      | 108672       |
| train/                  |              |
|    approx_kl            | 0.0031715746 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.9        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 23.6         |
|    n_updates            | 5650         |
|    policy_gradient_loss | -0.0186      |
|    std                  | 0.722        |
|    value_loss           | 47.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 567          |
|    time_elapsed         | 4129         |
|    total_timesteps      | 108864       |
| train/                  |              |
|    approx_kl            | 0.0022296922 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 23.4         |
|    n_updates            | 5660         |
|    policy_gradient_loss | -0.00964     |
|    std                  | 0.722        |
|    value_loss           | 46.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.4        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 568          |
|    time_elapsed         | 4136         |
|    total_timesteps      | 109056       |
| train/                  |              |
|    approx_kl            | 0.0022273168 |
|    clip_fraction        | 0.00156      |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.8        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 24.7         |
|    n_updates            | 5670         |
|    policy_gradient_loss | -0.0126      |
|    std                  | 0.722        |
|    value_loss           | 49.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 569          |
|    time_elapsed         | 4143         |
|    total_timesteps      | 109248       |
| train/                  |              |
|    approx_kl            | 0.0022069279 |
|    clip_fraction        | 0.000521     |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.8        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24           |
|    n_updates            | 5680         |
|    policy_gradient_loss | -0.011       |
|    std                  | 0.722        |
|    value_loss           | 48.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.5        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 570          |
|    time_elapsed         | 4150         |
|    total_timesteps      | 109440       |
| train/                  |              |
|    approx_kl            | 0.0024683771 |
|    clip_fraction        | 0.00104      |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.8        |
|    explained_variance   | 2.38e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 24.2         |
|    n_updates            | 5690         |
|    policy_gradient_loss | -0.0143      |
|    std                  | 0.721        |
|    value_loss           | 48.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.6        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 571          |
|    time_elapsed         | 4157         |
|    total_timesteps      | 109632       |
| train/                  |              |
|    approx_kl            | 0.0031020914 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.7        |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 23           |
|    n_updates            | 5700         |
|    policy_gradient_loss | -0.0149      |
|    std                  | 0.721        |
|    value_loss           | 46.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1           |
|    ep_rew_mean          | -11.5       |
| time/                   |             |
|    fps                  | 26          |
|    iterations           | 572         |
|    time_elapsed         | 4165        |
|    total_timesteps      | 109824      |
| train/                  |             |
|    approx_kl            | 0.004512574 |
|    clip_fraction        | 0.00833     |
|    clip_range           | 0.2         |
|    entropy_loss         | -88.7       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 24.9        |
|    n_updates            | 5710        |
|    policy_gradient_loss | -0.0211     |
|    std                  | 0.721       |
|    value_loss           | 50          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1            |
|    ep_rew_mean          | -11.4        |
| time/                   |              |
|    fps                  | 26           |
|    iterations           | 573          |
|    time_elapsed         | 4172         |
|    total_timesteps      | 110016       |
| train/                  |              |
|    approx_kl            | 0.0034402672 |
|    clip_fraction        | 0.00208      |
|    clip_range           | 0.2          |
|    entropy_loss         | -88.7        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 24.3         |
|    n_updates            | 5720         |
|    policy_gradient_loss | -0.0151      |
|    std                  | 0.72         |
|    value_loss           | 48.6         |
------------------------------------------
