INFO:Train data loaded from: C:\Users\idoye\PycharmProjects\Research_Implementing\common\TMs_DB\GoodNet\GoodNet_tms_17X17_length_512_gravity_sparsity_0.3
INFO:Test data loaded from: C:\Users\idoye\PycharmProjects\Research_Implementing\common\TMs_DB\GoodNet\GoodNet_tms_17X17_length_1024_gravity_sparsity_0.3
INFO:Train observations: 512
INFO:Test observations: 1024
Network GoodNet has been created
INFO:Creating Network Class
INFO:Expected Congestion: 1.0235886691991563
INFO:Dest Mean Congestion Result: 1.242798573158742
INFO:SoftMin Initial Expected Congestion: 1.248917262686795
INFO:********* Agent is Loaded *********
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.20032063 |
|    clip_fraction        | 0.686      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0125     |
|    n_updates            | 6910       |
|    policy_gradient_loss | 0.00592    |
|    std                  | 0.114      |
|    value_loss           | 0.017      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 94         |
|    time_elapsed         | 395        |
|    total_timesteps      | 30080      |
| train/                  |            |
|    approx_kl            | 0.15357722 |
|    clip_fraction        | 0.735      |
|    clip_range           | 0.2        |
|    entropy_loss         | 60.9       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0279     |
|    n_updates            | 6920       |
|    policy_gradient_loss | -0.0135    |
|    std                  | 0.114      |
|    value_loss           | 0.0148     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 95         |
|    time_elapsed         | 399        |
|    total_timesteps      | 30400      |
| train/                  |            |
|    approx_kl            | 0.25287336 |
|    clip_fraction        | 0.723      |
|    clip_range           | 0.2        |
|    entropy_loss         | 60.7       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.157      |
|    n_updates            | 6930       |
|    policy_gradient_loss | -0.034     |
|    std                  | 0.115      |
|    value_loss           | 0.0157     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.18     |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 96        |
|    time_elapsed         | 403       |
|    total_timesteps      | 30720     |
| train/                  |           |
|    approx_kl            | 0.2050792 |
|    clip_fraction        | 0.707     |
|    clip_range           | 0.2       |
|    entropy_loss         | 60.8      |
|    explained_variance   | 0         |
|    learning_rate        | 0.003     |
|    loss                 | 0.0245    |
|    n_updates            | 6940      |
|    policy_gradient_loss | -0.0249   |
|    std                  | 0.115     |
|    value_loss           | 0.0182    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 97         |
|    time_elapsed         | 408        |
|    total_timesteps      | 31040      |
| train/                  |            |
|    approx_kl            | 0.22690399 |
|    clip_fraction        | 0.718      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0512     |
|    n_updates            | 6950       |
|    policy_gradient_loss | -0.0253    |
|    std                  | 0.114      |
|    value_loss           | 0.0167     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 98         |
|    time_elapsed         | 412        |
|    total_timesteps      | 31360      |
| train/                  |            |
|    approx_kl            | 0.30626422 |
|    clip_fraction        | 0.731      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.00793    |
|    n_updates            | 6960       |
|    policy_gradient_loss | -0.0164    |
|    std                  | 0.115      |
|    value_loss           | 0.0154     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.18      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 99         |
|    time_elapsed         | 416        |
|    total_timesteps      | 31680      |
| train/                  |            |
|    approx_kl            | 0.24064045 |
|    clip_fraction        | 0.702      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61         |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.003      |
|    loss                 | 0.0936     |
|    n_updates            | 6970       |
|    policy_gradient_loss | -0.00875   |
|    std                  | 0.114      |
|    value_loss           | 0.0164     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.21     |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 100       |
|    time_elapsed         | 420       |
|    total_timesteps      | 32000     |
| train/                  |           |
|    approx_kl            | 0.2512281 |
|    clip_fraction        | 0.69      |
|    clip_range           | 0.2       |
|    entropy_loss         | 61        |
|    explained_variance   | 1.19e-07  |
|    learning_rate        | 0.003     |
|    loss                 | -0.0512   |
|    n_updates            | 6980      |
|    policy_gradient_loss | -0.00526  |
|    std                  | 0.114     |
|    value_loss           | 0.0173    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 101        |
|    time_elapsed         | 424        |
|    total_timesteps      | 32320      |
| train/                  |            |
|    approx_kl            | 0.23033793 |
|    clip_fraction        | 0.703      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0375     |
|    n_updates            | 6990       |
|    policy_gradient_loss | -0.00718   |
|    std                  | 0.114      |
|    value_loss           | 0.0157     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 102        |
|    time_elapsed         | 428        |
|    total_timesteps      | 32640      |
| train/                  |            |
|    approx_kl            | 0.28338158 |
|    clip_fraction        | 0.705      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61.1       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0279    |
|    n_updates            | 7000       |
|    policy_gradient_loss | -0.0415    |
|    std                  | 0.114      |
|    value_loss           | 0.0165     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.21     |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 103       |
|    time_elapsed         | 433       |
|    total_timesteps      | 32960     |
| train/                  |           |
|    approx_kl            | 0.2028985 |
|    clip_fraction        | 0.706     |
|    clip_range           | 0.2       |
|    entropy_loss         | 61.3      |
|    explained_variance   | 0         |
|    learning_rate        | 0.003     |
|    loss                 | 0.0794    |
|    n_updates            | 7010      |
|    policy_gradient_loss | -0.0102   |
|    std                  | 0.114     |
|    value_loss           | 0.0162    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 104        |
|    time_elapsed         | 437        |
|    total_timesteps      | 33280      |
| train/                  |            |
|    approx_kl            | 0.30587018 |
|    clip_fraction        | 0.713      |
|    clip_range           | 0.2        |
|    entropy_loss         | 61.9       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0697    |
|    n_updates            | 7020       |
|    policy_gradient_loss | -0.02      |
|    std                  | 0.112      |
|    value_loss           | 0.0174     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 105        |
|    time_elapsed         | 441        |
|    total_timesteps      | 33600      |
| train/                  |            |
|    approx_kl            | 0.21356544 |
|    clip_fraction        | 0.696      |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.2       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0721    |
|    n_updates            | 7030       |
|    policy_gradient_loss | -0.00924   |
|    std                  | 0.112      |
|    value_loss           | 0.0158     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.19      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 106        |
|    time_elapsed         | 445        |
|    total_timesteps      | 33920      |
| train/                  |            |
|    approx_kl            | 0.22054234 |
|    clip_fraction        | 0.694      |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.3       |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.003      |
|    loss                 | 0.0185     |
|    n_updates            | 7040       |
|    policy_gradient_loss | -0.0205    |
|    std                  | 0.111      |
|    value_loss           | 0.0163     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.18      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 107        |
|    time_elapsed         | 449        |
|    total_timesteps      | 34240      |
| train/                  |            |
|    approx_kl            | 0.23457232 |
|    clip_fraction        | 0.707      |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.5       |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.003      |
|    loss                 | 0.000735   |
|    n_updates            | 7050       |
|    policy_gradient_loss | -0.0149    |
|    std                  | 0.11       |
|    value_loss           | 0.0172     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 108        |
|    time_elapsed         | 453        |
|    total_timesteps      | 34560      |
| train/                  |            |
|    approx_kl            | 0.25953937 |
|    clip_fraction        | 0.71       |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.5       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.062      |
|    n_updates            | 7060       |
|    policy_gradient_loss | -0.0118    |
|    std                  | 0.11       |
|    value_loss           | 0.0157     |
----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 1        |
|    ep_rew_mean          | -1.2     |
| time/                   |          |
|    fps                  | 76       |
|    iterations           | 109      |
|    time_elapsed         | 457      |
|    total_timesteps      | 34880    |
| train/                  |          |
|    approx_kl            | 0.208963 |
|    clip_fraction        | 0.685    |
|    clip_range           | 0.2      |
|    entropy_loss         | 62.4     |
|    explained_variance   | 0        |
|    learning_rate        | 0.003    |
|    loss                 | 0.0119   |
|    n_updates            | 7070     |
|    policy_gradient_loss | -0.0126  |
|    std                  | 0.11     |
|    value_loss           | 0.0171   |
--------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 110        |
|    time_elapsed         | 462        |
|    total_timesteps      | 35200      |
| train/                  |            |
|    approx_kl            | 0.24763688 |
|    clip_fraction        | 0.729      |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.5       |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.003      |
|    loss                 | -0.0571    |
|    n_updates            | 7080       |
|    policy_gradient_loss | -0.00979   |
|    std                  | 0.109      |
|    value_loss           | 0.0164     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 111        |
|    time_elapsed         | 466        |
|    total_timesteps      | 35520      |
| train/                  |            |
|    approx_kl            | 0.22362098 |
|    clip_fraction        | 0.715      |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.6       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0799    |
|    n_updates            | 7090       |
|    policy_gradient_loss | -0.0195    |
|    std                  | 0.109      |
|    value_loss           | 0.0161     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.19     |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 112       |
|    time_elapsed         | 470       |
|    total_timesteps      | 35840     |
| train/                  |           |
|    approx_kl            | 0.3143366 |
|    clip_fraction        | 0.741     |
|    clip_range           | 0.2       |
|    entropy_loss         | 62.7      |
|    explained_variance   | 0         |
|    learning_rate        | 0.003     |
|    loss                 | 0.0199    |
|    n_updates            | 7100      |
|    policy_gradient_loss | -0.00411  |
|    std                  | 0.109     |
|    value_loss           | 0.017     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 113        |
|    time_elapsed         | 474        |
|    total_timesteps      | 36160      |
| train/                  |            |
|    approx_kl            | 0.18163905 |
|    clip_fraction        | 0.694      |
|    clip_range           | 0.2        |
|    entropy_loss         | 62.7       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0136    |
|    n_updates            | 7110       |
|    policy_gradient_loss | -0.00798   |
|    std                  | 0.109      |
|    value_loss           | 0.0153     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.2      |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 114       |
|    time_elapsed         | 478       |
|    total_timesteps      | 36480     |
| train/                  |           |
|    approx_kl            | 0.1749158 |
|    clip_fraction        | 0.701     |
|    clip_range           | 0.2       |
|    entropy_loss         | 62.8      |
|    explained_variance   | 0         |
|    learning_rate        | 0.003     |
|    loss                 | -0.0432   |
|    n_updates            | 7120      |
|    policy_gradient_loss | 0.0049    |
|    std                  | 0.108     |
|    value_loss           | 0.0166    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.18      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 115        |
|    time_elapsed         | 482        |
|    total_timesteps      | 36800      |
| train/                  |            |
|    approx_kl            | 0.23457858 |
|    clip_fraction        | 0.703      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0653    |
|    n_updates            | 7130       |
|    policy_gradient_loss | -0.0166    |
|    std                  | 0.109      |
|    value_loss           | 0.017      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 116        |
|    time_elapsed         | 487        |
|    total_timesteps      | 37120      |
| train/                  |            |
|    approx_kl            | 0.20873079 |
|    clip_fraction        | 0.72       |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.1       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0678     |
|    n_updates            | 7140       |
|    policy_gradient_loss | -0.0191    |
|    std                  | 0.108      |
|    value_loss           | 0.016      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 117        |
|    time_elapsed         | 491        |
|    total_timesteps      | 37440      |
| train/                  |            |
|    approx_kl            | 0.16472724 |
|    clip_fraction        | 0.696      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.3       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0373    |
|    n_updates            | 7150       |
|    policy_gradient_loss | -0.00633   |
|    std                  | 0.109      |
|    value_loss           | 0.017      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 118        |
|    time_elapsed         | 495        |
|    total_timesteps      | 37760      |
| train/                  |            |
|    approx_kl            | 0.29990634 |
|    clip_fraction        | 0.737      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.5       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0221    |
|    n_updates            | 7160       |
|    policy_gradient_loss | -0.0148    |
|    std                  | 0.108      |
|    value_loss           | 0.0156     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.2      |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 119       |
|    time_elapsed         | 499       |
|    total_timesteps      | 38080     |
| train/                  |           |
|    approx_kl            | 0.3362251 |
|    clip_fraction        | 0.758     |
|    clip_range           | 0.2       |
|    entropy_loss         | 63.7      |
|    explained_variance   | 0         |
|    learning_rate        | 0.003     |
|    loss                 | -0.0701   |
|    n_updates            | 7170      |
|    policy_gradient_loss | -0.0137   |
|    std                  | 0.108     |
|    value_loss           | 0.0153    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.19      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 120        |
|    time_elapsed         | 503        |
|    total_timesteps      | 38400      |
| train/                  |            |
|    approx_kl            | 0.25173002 |
|    clip_fraction        | 0.748      |
|    clip_range           | 0.2        |
|    entropy_loss         | 64         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.00737    |
|    n_updates            | 7180       |
|    policy_gradient_loss | -0.005     |
|    std                  | 0.107      |
|    value_loss           | 0.0151     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 121        |
|    time_elapsed         | 507        |
|    total_timesteps      | 38720      |
| train/                  |            |
|    approx_kl            | 0.25319344 |
|    clip_fraction        | 0.723      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.9       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0269    |
|    n_updates            | 7190       |
|    policy_gradient_loss | -0.0164    |
|    std                  | 0.108      |
|    value_loss           | 0.0154     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 122        |
|    time_elapsed         | 512        |
|    total_timesteps      | 39040      |
| train/                  |            |
|    approx_kl            | 0.25081936 |
|    clip_fraction        | 0.722      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.5       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0104    |
|    n_updates            | 7200       |
|    policy_gradient_loss | -0.0198    |
|    std                  | 0.109      |
|    value_loss           | 0.0157     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.17      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 123        |
|    time_elapsed         | 516        |
|    total_timesteps      | 39360      |
| train/                  |            |
|    approx_kl            | 0.21297112 |
|    clip_fraction        | 0.713      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.2       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0174    |
|    n_updates            | 7210       |
|    policy_gradient_loss | -0.0157    |
|    std                  | 0.109      |
|    value_loss           | 0.0166     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 124        |
|    time_elapsed         | 520        |
|    total_timesteps      | 39680      |
| train/                  |            |
|    approx_kl            | 0.23702118 |
|    clip_fraction        | 0.721      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.3       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0161     |
|    n_updates            | 7220       |
|    policy_gradient_loss | -0.00599   |
|    std                  | 0.108      |
|    value_loss           | 0.0153     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 125        |
|    time_elapsed         | 524        |
|    total_timesteps      | 40000      |
| train/                  |            |
|    approx_kl            | 0.23483208 |
|    clip_fraction        | 0.706      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.5       |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.003      |
|    loss                 | 0.0864     |
|    n_updates            | 7230       |
|    policy_gradient_loss | 9.74e-05   |
|    std                  | 0.109      |
|    value_loss           | 0.0165     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 126        |
|    time_elapsed         | 528        |
|    total_timesteps      | 40320      |
| train/                  |            |
|    approx_kl            | 0.27714723 |
|    clip_fraction        | 0.734      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.8       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.054      |
|    n_updates            | 7240       |
|    policy_gradient_loss | -0.0154    |
|    std                  | 0.108      |
|    value_loss           | 0.0153     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 127        |
|    time_elapsed         | 532        |
|    total_timesteps      | 40640      |
| train/                  |            |
|    approx_kl            | 0.21633908 |
|    clip_fraction        | 0.7        |
|    clip_range           | 0.2        |
|    entropy_loss         | 64.1       |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.003      |
|    loss                 | -0.0115    |
|    n_updates            | 7250       |
|    policy_gradient_loss | -0.00223   |
|    std                  | 0.107      |
|    value_loss           | 0.0176     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.19     |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 128       |
|    time_elapsed         | 536       |
|    total_timesteps      | 40960     |
| train/                  |           |
|    approx_kl            | 0.1613938 |
|    clip_fraction        | 0.685     |
|    clip_range           | 0.2       |
|    entropy_loss         | 63.8      |
|    explained_variance   | -1.19e-07 |
|    learning_rate        | 0.003     |
|    loss                 | -0.0504   |
|    n_updates            | 7260      |
|    policy_gradient_loss | -0.00504  |
|    std                  | 0.108     |
|    value_loss           | 0.0162    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 129        |
|    time_elapsed         | 541        |
|    total_timesteps      | 41280      |
| train/                  |            |
|    approx_kl            | 0.25077787 |
|    clip_fraction        | 0.725      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.5       |
|    explained_variance   | 1.19e-07   |
|    learning_rate        | 0.003      |
|    loss                 | -0.0195    |
|    n_updates            | 7270       |
|    policy_gradient_loss | 0.00885    |
|    std                  | 0.108      |
|    value_loss           | 0.0166     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.19      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 130        |
|    time_elapsed         | 545        |
|    total_timesteps      | 41600      |
| train/                  |            |
|    approx_kl            | 0.20127705 |
|    clip_fraction        | 0.685      |
|    clip_range           | 0.2        |
|    entropy_loss         | 63.6       |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.003      |
|    loss                 | -0.0311    |
|    n_updates            | 7280       |
|    policy_gradient_loss | -0.0231    |
|    std                  | 0.107      |
|    value_loss           | 0.0154     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.19      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 131        |
|    time_elapsed         | 549        |
|    total_timesteps      | 41920      |
| train/                  |            |
|    approx_kl            | 0.22323394 |
|    clip_fraction        | 0.706      |
|    clip_range           | 0.2        |
|    entropy_loss         | 64         |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0268     |
|    n_updates            | 7290       |
|    policy_gradient_loss | -0.00616   |
|    std                  | 0.107      |
|    value_loss           | 0.0162     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 132        |
|    time_elapsed         | 553        |
|    total_timesteps      | 42240      |
| train/                  |            |
|    approx_kl            | 0.21479984 |
|    clip_fraction        | 0.701      |
|    clip_range           | 0.2        |
|    entropy_loss         | 64.3       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0657    |
|    n_updates            | 7300       |
|    policy_gradient_loss | -0.0225    |
|    std                  | 0.107      |
|    value_loss           | 0.0168     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 133        |
|    time_elapsed         | 557        |
|    total_timesteps      | 42560      |
| train/                  |            |
|    approx_kl            | 0.26033312 |
|    clip_fraction        | 0.736      |
|    clip_range           | 0.2        |
|    entropy_loss         | 64.4       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.0702    |
|    n_updates            | 7310       |
|    policy_gradient_loss | -0.00377   |
|    std                  | 0.107      |
|    value_loss           | 0.0145     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.2       |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 134        |
|    time_elapsed         | 562        |
|    total_timesteps      | 42880      |
| train/                  |            |
|    approx_kl            | 0.24128702 |
|    clip_fraction        | 0.687      |
|    clip_range           | 0.2        |
|    entropy_loss         | 64.3       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | 0.0161     |
|    n_updates            | 7320       |
|    policy_gradient_loss | -0.0171    |
|    std                  | 0.108      |
|    value_loss           | 0.0158     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1          |
|    ep_rew_mean          | -1.21      |
| time/                   |            |
|    fps                  | 76         |
|    iterations           | 135        |
|    time_elapsed         | 566        |
|    total_timesteps      | 43200      |
| train/                  |            |
|    approx_kl            | 0.27661657 |
|    clip_fraction        | 0.758      |
|    clip_range           | 0.2        |
|    entropy_loss         | 64.3       |
|    explained_variance   | 0          |
|    learning_rate        | 0.003      |
|    loss                 | -0.00852   |
|    n_updates            | 7330       |
|    policy_gradient_loss | -0.00615   |
|    std                  | 0.107      |
|    value_loss           | 0.0166     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.2      |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 136       |
|    time_elapsed         | 570       |
|    total_timesteps      | 43520     |
| train/                  |           |
|    approx_kl            | 0.2891283 |
|    clip_fraction        | 0.739     |
|    clip_range           | 0.2       |
|    entropy_loss         | 64.6      |
|    explained_variance   | -1.19e-07 |
|    learning_rate        | 0.003     |
|    loss                 | -0.0697   |
|    n_updates            | 7340      |
|    policy_gradient_loss | -0.0178   |
|    std                  | 0.106     |
|    value_loss           | 0.0173    |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1         |
|    ep_rew_mean          | -1.22     |
| time/                   |           |
|    fps                  | 76        |
|    iterations           | 137       |
|    time_elapsed         | 574       |
|    total_timesteps      | 43840     |
| train/                  |           |
|    approx_kl            | 0.2428596 |
|    clip_fraction        | 0.711     |
|    clip_range           | 0.2       |
